amfi_code,date,nav,daily_return
118632,2025-07-04,76.6081,-0.005108991383284689
118632,2025-07-05,73.2852,-0.0433753088772596
118632,2025-07-07,73.3857,0.0013713546527811538
118632,2025-07-08,68.502,-0.06654838749238623
118632,2025-07-10,63.1249,-0.07849551837902546
118632,2025-07-11,64.6197,0.023680037512930685
118632,2025-08-01,79.1874,0.2254374439992759
118632,2025-08-04,75.3871,-0.04799122082553531
118632,2025-08-05,72.3714,-0.0400028652116875
118632,2025-08-07,72.9559,0.008076394818947952
118632,2025-08-08,69.014,-0.05403127094587279
118632,2025-08-09,71.9548,0.0426116440142581
118632,2025-08-10,63.325,-0.11993362499791538
118632,2025-08-12,70.6608,0.11584366363995247
118632,2025-09-01,80.604,0.1407173425718362
118632,2025-09-04,74.5398,-0.07523447967842789
118632,2025-09-05,71.7417,-0.03753833522494032
118632,2025-09-06,74.8589,0.04345032247632852
118632,2025-09-07,73.0171,-0.024603620945538918
118632,2025-09-09,71.9345,-0.014826663891061131
118632,2025-09-10,62.9268,-0.12522086064405813
118632,2025-09-12,70.3016,0.11719648861852172
118632,2025-10-01,80.5646,0.14598529763191737
118632,2025-10-02,83.8993,0.04139162858128764
118632,2025-10-03,78.9703,-0.058749000289632924
118632,2025-10-04,75.2026,-0.04771034173607025
118632,2025-10-06,74.85,-0.00468866767904319
118632,2025-10-07,72.4607,-0.03192117568470265
118632,2025-10-09,71.0532,-0.01942432242581149
118632,2025-10-10,62.5374,-0.11985104119167056
118632,2025-10-11,64.8727,0.037342454275361536
118632,2025-10-12,70.9714,0.09401026934288237
118632,2025-11-02,83.6483,0.1786198384137836
118632,2025-11-03,77.5731,-0.07262789560576854
118632,2025-11-04,74.0566,-0.04533143576832688
118632,2025-11-06,73.4626,-0.00802089212845325
118632,2025-11-07,72.6874,-0.010552308249367703
118632,2025-11-08,69.4715,-0.044242881159595626
118632,2025-11-09,68.9552,-0.00743182456115099
118632,2025-11-11,64.0011,-0.07184519804162715
118632,2025-11-12,69.8158,0.09085312596189765
118632,2025-12-02,84.4483,0.20958722810595898
118632,2025-12-03,78.6872,-0.06822043783000964
118632,2025-12-05,72.6661,-0.07651943391047089
118632,2025-12-06,72.6666,6.880787602581151e-06
118632,2025-12-08,70.1863,-0.034132600121651535
118632,2025-12-09,69.1521,-0.014735069379636756
118632,2025-12-11,63.0061,-0.08887654894066843
118632,2025-12-12,70.7301,0.12259130465145418
118632,2026-01-01,68.0364,-0.038084210258433004
118632,2026-01-04,70.1169,0.03057921935904906
118632,2026-01-05,71.2876,0.016696402721740444
118632,2026-02-01,68.7665,-0.035365196752310424
118632,2026-02-02,64.5491,-0.06132928097256651
118632,2026-02-03,68.6451,0.06345557103042498
118632,2026-02-04,69.6961,0.015310633970960774
118632,2026-03-02,64.2548,-0.07807180028724703
118632,2026-03-03,68.8545,0.07158531347074448
118632,2026-03-04,70.2756,0.02063917391020187
118632,2026-04-02,64.549,-0.0814877425450653
118632,2026-04-03,68.6348,0.06329764984740271
118632,2026-04-05,71.4988,0.041728102944861956
118632,2026-05-01,70.1816,-0.01842268681432413
118632,2026-05-02,64.8479,-0.07599855232710573
118632,2026-05-03,68.4854,0.0560927956032502
118632,2026-05-05,70.6863,0.032136776597639916
118632,2026-06-01,69.535,-0.01628745598510606
118632,2026-06-02,64.1784,-0.07703458689868414
118632,2026-06-03,69.146,0.07740298916769506
118632,2026-06-04,69.4048,0.003742805079107958
118632,2026-06-05,70.7131,0.018850281248559142
118632,2026-07-01,70.4649,-0.0035099578437375323
118632,2026-07-04,70.8677,0.005716321175507133
118632,2026-07-05,71.4102,0.007655109450426689
118632,2026-08-01,68.662,-0.0384846982643936
118632,2026-08-04,70.1373,0.021486411697882124
118632,2026-08-05,71.281,0.016306587222490787
118632,2026-09-01,67.7089,-0.050112933320239694
118632,2026-09-02,63.8317,-0.05726278229302206
118632,2026-09-03,68.314,0.0702205957228148
118632,2026-09-04,70.3535,0.029854788183974135
118632,2026-10-02,64.6833,-0.08059584810990206
118632,2026-10-03,69.9393,0.0812574497590568
118632,2026-10-04,71.0537,0.0159338168955081
118632,2026-11-02,65.0977,-0.08382392472172462
118632,2026-11-03,68.4424,0.05137969544238885
118632,2026-11-05,72.3336,0.05685364627774603
118632,2026-12-01,66.9604,-0.07428359711116272
118632,2026-12-02,66.748,-0.0031720240619829143
118632,2026-12-03,67.9823,0.018491939833403137
118632,2026-12-05,73.2528,0.07752753290194647
118632,,93.7549,0.27988145163051814
118632,,92.4789,-0.013609955319668687
118632,,94.4024,0.020799339092484992
118632,,96.5942,0.02321763006025268
118632,,96.8193,0.0023303676618264824
118632,,98.052,0.012731965630819575
118632,,98.3024,0.002553746991392325
118632,,96.7698,-0.015590667165806704
118632,,96.3351,-0.004492103941518999
118632,,96.5309,0.0020324886775433537
118632,,96.0478,-0.005004615102521703
118632,,95.8391,-0.002172876421948189
118632,,95.7771,-0.0006469175941760108
118632,,93.8682,-0.01993065148140838
118632,,90.9782,-0.030787849346210927
118632,,90.6247,-0.0038855462077728165
118632,,90.5957,-0.00032000105931395684
118632,,89.5378,-0.011677154655242883
118632,,89.0245,-0.005732774314311961
118632,,90.6993,0.01881279872394659
118632,,91.4638,0.008428951491356695
118632,,90.4902,-0.010644648483881136
118632,,88.7961,-0.018721364302432764
118632,,88.4876,-0.0034742516844771254
118632,,92.7665,0.04835592783621645
118632,,92.1099,-0.00707798612645727
118632,,92.2013,0.0009922929022831983
118632,,92.2995,0.00106506090478109
118632,,91.7852,-0.005572077855242941
118632,,90.3149,-0.01601892244065506
118632,,90.7055,0.004324867768219942
118632,,90.68,-0.00028112958971615587
118632,,91.2651,0.006452359947066499
118632,,90.7218,-0.005952987505629226
118632,,92.0917,0.015100009038621298
118632,,91.1642,-0.010071483097825462
118632,,93.0781,0.020993986674593845
118632,,91.168,-0.02052147605075738
118632,,87.8307,-0.03660604598104611
118632,,89.5873,0.019999840602431762
118632,,89.0022,-0.006531059647963411
118632,,87.7885,-0.013636741563691768
118632,,87.6195,-0.001925081303359777
118632,,89.8332,0.02526492390392554
118632,,87.8991,-0.021529902085197894
118632,,86.8297,-0.012166222407282934
118632,,88.429,0.018418812917699867
118632,,90.4401,0.022742539212249335
118632,,90.3686,-0.0007905785155036815
118632,,89.0656,-0.014418725088139017
118632,,91.3457,0.02560023173930226
118632,,96.4453,0.05582747737441407
118632,,96.8511,0.004207566361450477
118632,,97.6932,0.008694790250188156
118632,,99.4564,0.018048339086036647
118632,,98.1745,-0.012889064957106955
118632,,98.1765,2.037188883075025e-05
118632,,97.5945,-0.005928098883134059
118632,,95.8023,-0.01836373975992489
118632,,96.244,0.004610536490251338
118632,,99.1879,0.030587880802959155
118632,,97.0424,-0.02163066261106439
118632,,97.0485,6.28591213738261e-05
118632,,97.8381,0.008136138116508596
118632,,96.0724,-0.018047161586334903
118632,,96.3797,0.003198629367018979
118632,,97.6656,0.013342021193259557
118632,,97.9725,0.003142355138349595
118632,,99.0794,0.011298068335502398
118632,,98.7703,-0.0031197201436423683
118632,,100.3698,0.016194139331357604
118632,,100.8013,0.004299101921095838
118632,,101.0814,0.002778734004422523
118632,,99.5863,-0.014791049589736649
118632,,99.9741,0.0038941099327920448
118632,,99.021,-0.009533469168514719
118632,,98.3071,-0.007209581805879495
118632,,97.3894,-0.009335032769759333
118632,,97.9703,0.005964714845763552
118632,,99.4717,0.015325052592469302
118632,,99.0435,-0.004304741951731028
118632,,100.3579,0.013270936507696174
118632,,101.1306,0.007699443691029817
118632,,103.9717,0.028093376287691374
118632,,102.1727,-0.01730278527714746
118632,,103.7626,0.015560908148654296
118632,,105.2367,0.014206467455518679
118632,,104.0549,-0.011229922641055823
118632,,105.3593,0.012535690294258162
118632,,105.8317,0.004483704808213362
118632,,105.5904,-0.002280035187944618
118632,,104.859,-0.00692676606964282
118632,,105.0463,0.0017862081461772483
118632,,104.8678,-0.0016992507113530175
118632,,105.4131,0.005199880230156495
118632,,106.337,0.008764565314937078
118632,,107.3223,0.009265824689430824
118632,,106.101,-0.011379741209422423
118632,,105.7869,-0.0029603868012553214
118632,,107.3512,0.014787275173012926
118632,,108.552,0.011185715669689733
118632,,106.8126,-0.016023656864912694
118632,,107.3111,0.004667052388950266
118632,,104.812,-0.023288364391008898
118632,,103.556,-0.011983360683891164
118632,,103.3093,-0.0023822859129359886
118632,,104.2784,0.00938056883552596
118632,,104.8528,0.005508331543253364
118632,,105.2357,0.0036517861230218607
118632,,104.8548,-0.003619494145047697
118632,,105.3676,0.00489057248690572
118632,,105.2586,-0.001034473595298735
118632,,105.8842,0.0059434573517034295
118632,,105.3005,-0.00551262605752334
118632,,105.1172,-0.001740732475154494
118632,,103.9157,-0.011430098975239056
118632,,103.9188,2.9831873335828263e-05
118632,,102.9543,-0.009281285003291062
118632,,103.7023,0.007265359484742273
118632,,103.9349,0.002242958931479855
118632,,104.4358,0.004819362889654899
118632,,104.4918,0.0005362145930800644
118632,,101.9226,-0.024587575292989494
118632,,102.1647,0.0023753318694774705
118632,,104.9232,0.027000519748993534
118632,,104.5171,-0.003870450005337145
118632,,103.651,-0.00828668227495788
118632,,104.162,0.0049300054992234
118632,,104.5993,0.004198268082409973
118632,,106.1435,0.014763005106152693
118632,,104.5891,-0.014644325841902672
118632,,109.0101,0.042270179206054914
118632,,109.1549,0.0013283172843616686
118632,,109.0072,-0.0013531229472978357
118632,,110.6151,0.014750401808320879
118632,,110.5538,-0.0005541738876518876
118632,,109.1183,-0.012984628298620127
118632,,108.6521,-0.0042724272647209904
118632,,108.934,0.0025945195721019942
118632,,110.5898,0.015200029375585178
118632,,111.44,0.007687869948223014
118632,,110.3527,-0.009756819813352413
118632,,113.6933,0.03027202778001792
118632,,114.1057,0.0036273025763171596
118632,,121.2409,0.06253149492093724
118632,,121.7793,0.004440745655962752
118632,,123.1978,0.011648120821847296
118632,,122.9239,-0.0022232539866783307
118632,,124.5505,0.013232577228675657
118632,,126.7776,0.01788110043717217
118632,,125.4406,-0.010546027058407792
118632,,124.2373,-0.009592588045656658
118632,,124.0839,-0.0012347338520718454
118632,,124.5978,0.00414155261077398
118632,,123.8695,-0.005845207539780017
